Never carry things on from the past. The past is gone. Every moment be rid of it, solved or unsolved. Drop it, and don’t carry parts, because those parts won’t allow you to solve new problems that live in this moment.;future
There is nothing other than this present moment. there is no past, there is no future. there is nothing but this. So when we don't pay attention to each little this, we miss the whole thing.;future
If you are depressed you are living in the past, if you are anxious you are living in the future. If you are at peace you are living in the present.;future
Move into the future with;future
I don't carry the burden of the past or the madness of the future. I live in the present.;future
You waste precious time dreaming of the future instead of engaging in the present.;future
There is some comfort in the emptiness of the sea, no past, no future.;future
The fundamental delusion, there is something out there that will make me happy and fulfilled forever.;future
True happiness is to enjoy the present, without anxious dependence upon the future.;future
The most anxious people live in the future. The most saddest people live in the past. The happiest people live in the present.;future
Do not look back on happiness or dream of it in the future. You are only sure of today. do not let yourself be cheated out of it.;future
Not obsessing about the future and not beating yourself up over what you don’t have is very important, because then you can pay attention and be grateful for what you do have.;future
Happiness is that state when nothing is missing. When nothing is missing, your mind shuts down and your mind stops running into the future or running into the past to regret something or to plan something.;future
The fewer desires I can have, the more I can accept the current state of things, the less my mind is moving because the mind really exists in motion towards the future or the past.;future
Happiness to me is mainly not suffering, not desiring, not thinking too much about the future or the past, really embracing the present moment and the reality of what is, the way it is.;future
The future is made up of only one substance and that is the present moment. By taking care of the present, you are doing everything you can to assure a good future.;future
Drink your tea slowly and reverently, as if it is the axis on which the world earth revolves – slowly, evenly, without rushing toward the future.;future
Learn from your past, don't live in it. The past must be integrated, it cannot be wished away, but it also should not be allowed to devour the future. Today is tomorrow's past, don't spend it reliving yesterday. See the infinite flowering of now.;future
Don't sacrifice the present by dreaming of the hypothetically perfect future. Don't sacrifice the present by obsessing over a nostalgically distorted past. Today is yesterday's hypothetically perfect future. Today is tomorrow's nostalgically distorted past.;future
A toxic relationship with the past poisons the future. This is true for individuals and for nations.;future
Many people are unwilling to suffer in the short term to reach fulfillment in the long term.;future
Worry does not empty tomorrow of its sorrow, it empties today of its strength.;future
Heaven is being immersed in the moment. Hell is worrying about the future.;future
There are two kinds of future concern: desire and fear.;future
Cut your ties to the past. enter territory.;future
Anomalies often represent the future, but to our eyes they seem strange.;future
Your brain is a survival machine which means it will always try to predict the future.;future
If you are clear and far-thinking enough, you will understand that the future is uncertain, and that you must be open to adaptation.;future
Anxiety contaminates the present with the pains of all imaginable futures. We cannot experience the fullness of the moment if we are forever suffering from hypothetical hardships.;future
Who knows whether the gods will add tomorrow to the present hour?;future
Maturity of mind is the capacity to endure uncertainty.;future
The past is behind, learn from it. The future is ahead, prepare for it. The present is here, live it.;future
You can't have a better tomorrow if you are thinking about yesterday all the time.;future
The future is full of anxiety. Only the present is real — the here-and-now. Seize the day.;future
A cynic is not merely one who reads bitter lessons from the past, he is one who is prematurely disappointed in the future.;future
I have learned to live each day as it comes, and not to borrow trouble by dreading tomorrow. It is the dark menace of the future that makes cowards of us.;future
Fear keeps us focused on the past or worried about the future. If we can acknowledge our fear, we can realize that right now we are okay. Right now, today, we are still alive, and our bodies are working marvelously. Our eyes can still see the beautiful sky. Our ears can still hear the voices of our loved ones.;future
We must welcome the future, remembering that soon it will be the past. and we must respect the past, remembering that it was once all that was humanly possible.;future
In the future we find anxiety. In the past we find nostalgia. In the present we find peace.;future
To be uncertain is to be uncomfortable, but to be certain is to be ridiculous.;future
The future doesn't belong to the fainthearted. it belongs to the brave.;future
The future belongs to those who have the guts to pull the trigger.;future
Patience, persistence and perspiration make an unbeatable combination for success.;future
Social media and 24 hour news has made long term thinking very hard for people. They are fooled by short term metrics. The most valuable things in life and business must be given time to evolve. Identify what is real and practice patience.;future
The most courageous person is the one who does his best right now knowing it's the only thing that will bring a better future.;future
The struggle you’re in today is developing the strength you need for tomorrow. Don’t give up.;future
The future is meaningless and unimportant to the person who can bravely face and make the most of the present. The present moment is, as would say, all you need. It’s enough. Good or bad. Scary or exciting. A man must live in the present and face it with courage. Starting today.;future
No longer be either dissatisfied with thy present lot, or shrink from the future.;future
It is the patient building of character, the intense struggle to realize the truth, which alone will tell in the future of humanity.;future
Courage, it would seem, is nothing less than the power to overcome danger, misfortune, fear, injustice, while continuing to affirm inwardly that life with all its sorrows is good. that everything is meaningful even if in a sense beyond our understanding. and that there is always tomorrow.;future
Every man has his own destiny: the only imperative is to follow it, to accept it, no matter where it leads him.;future
Accept your past without regret, handle your present with confidence, and face your future without fear.;future
Forgiveness does not change the past, but it does enlarge the future.;future
Where there is no hope in the future, there is no power in the present.;future
Do not let the memories of your past limit the potential of your future.;future
Let us make our future now, and let us make our dreams tomorrow’s reality.;future
Anything one man can imagine, other men can make real.;future
All our dreams can come true, if we have the courage to pursue them.;future
Hope is your ally for a better future but it's also what makes you suffer today. Keep fighting, keep living.;future
No good can come from refusing to think far into the future and planning to the end.;future
The best way to lead people into the future is to connect with them deeply in the present.;future
Part 1. To be hopeful in bad times is not just foolishly romantic. It is based on the fact that human history is a history not only of cruelty, but also of compassion, sacrifice, courage, kindness.;future
Part 2. What we choose to emphasize in this complex history will determine our lives. If we see only the worst, it destroys our capacity to do something.;future
Part 3. If we remember those times and places and there are so many where people have behaved magnificently, this gives us the energy to act, and at least the possibility of sending this spinning top of a world in a different direction.;future
Part 4. And if we do act, in however small a way, we don't have to wait for some grand utopian future.;future
Part 5. The future is an infinite succession of presents, and to live now as we think human beings should live, in defiance of all that is bad around us, is itself a marvelous victory.;future
Our job is to make sure that even as we make progress, that we are also giving people a sense of hope and vision for the future.;future
We choose our joys and sorrows long before we experience them.;future
Our imagination is the only limit to what we can hope to have in the future.;future
The future can be different if we choose to make it so. There is no time for complacency, hope lies in what action we take.;future
We have no guarantee what will happen in the future, but we live in hope. That's what keeps us going.;future
Our faith in the present dies out long before our faith in the future.;future
There is nothing like a dream to create the future.;future
The best way to predict the future is to create it yourself.;future
The only thing we know about the future is that it will be different.;future
You don’t win by predicting the future. you win by getting the odds right.;future
The year is 3720. Humans can extend their lives forever. To prevent overpopulation, the government issues each newborn 500 years worth of life credits. They are tradeable down to the minute. Abdul, a 900-year-old religious leader, just crowdfunded his next millennium.;future
Predicting the future anytime, in any realm, is fairly perilous.;future
The primary reason the brain remembers the past is to better predict what will work in the future.;future
It's easier to explain the past than predict the future.;future
Predicting what’s going to change is hard. Predicting what’s going to stay the same is relatively easy.;future
The siren song of avoiding uncertainty and knowing the future is hard to resist. Having the answer is the equivalent of signaling to the world that you’re an oracle.;future
In the coming 30 years the tendency toward the dematerialized, the decentralized, the simultaneous, the platform enabled, and the cloud will continue unabated.;future
Brooding on the past is futile, so is being anxious about future. Focus on what you can do in the present because the present is creating your future.;future
No one has ever gone back in time and no one has ever been able to predict the future successfully in any way that matters.;future
You are basically a bunch of hardware DNA written, that then reacted to environmental effects when you were younger. Then you recorded the things that were good and bad and you use that to prejudge everything that’s going to be thrown against you. Then you’re using that to constantly try and predict and change the future.;future
The distant future is small free cities with drone armies and skill-based immigration policies, surrounded by a sea of failed socialist states.;future
The brain is a memory prediction machine. It has a memory of things that worked in the past and what it’s read and it’s trying to predict the future.;future
The future is unpredictable, and worrying about it is a waste of time. Focus on right now, and you’ll always be able to handle what comes.;future
Humans are going to upgrade themselves into gods. That is, humans will acquire abilities that in the past were considered divine, such as eternal youth, mind reading, and the ability to engineer life.;future
You are the best author of your own future. So, the next time you sit down to write your own story, remember that you are the creator of the best chapters that could ever be written. Catherine Pulsifer;future
Be mindful of intention. Intention is the seed that creates our future.;future
Trying to tear down the past prohibits you from building up your future.;future
Once we rid ourselves of traditional thinking we can get on with creating the future.;future
The future is not built on fads. The future is built by true believers.;future
Innovation is the calling card of the future.;future
Future companies will be smaller and more nimble.;future
A leader's job is to look into the future and see the organization, not as it is, but as it should be. Jack Welch;future
The only way to lead is by creating new paths. The only way to create new paths is by taking the risk of being 100% yourself.;future
In order to keep up with the world of 2050, you will need not merely to invent new ideas and products but above all to reinvent yourself over and over again.;future
Our future growth relies on competitiveness and innovation, skills and productivity, and these in turn rely on the education of our people. Julia Gillard;future
We are rapidly networking together every brain on the planet. Nothing like this has ever happened. It is without precedent. The future will belong to those who grasp the significance of this and truly understand what animates the movements of the crowd.;future
Forty hour workweeks are a relic of the Industrial Age. Knowledge workers function like athletes, train and sprint, then rest and reassess.;future
We're going to see an era of everyone employing remote tech workers.;future
Pick an industry where you can play long term games with long term people.;future
If you don’t want to go to the meeting right now, your future self won’t want to go to it later, either.;future
I think the best way to prepare for the future 20 years is find something you love to do, to have a shot at being one of the best people in the world at it.;future
Try to make a creative work, so you’ll stay interesting, stay ahead of the game. Anything that’s not a creative, society can replicate and then not pay you full value over time, so it’s always better to solve new problems and do new things, and get comfortable with working in a boom-bust fashion, where a couple of weeks at a time you may have a lot of work, then a couple of weeks at a time you’re on vacation.;future
The future is all headed towards individual brands. You can see how reporters on the New York Times now build individual brands on Twitter that far exceed the brand that they would build just under the New York Times.;future
Our future success is directly proportional to our ability to understand, adopt and integrate new technology into our work.;future
People skills are so important now and will continue to be in high demand in the future.;future
Objectives are not fate. they are direction. They are not commands. they are commitments. They do not determine the future. they are means to mobilize the resources and energies of the business for the making of the future.;future
Long range planning does not deal with future decisions, but with the future of present decisions.;future
The future is hidden even from those who are forging it. Anatole France;future
Technology feeds on itself. Technology makes more technology possible.;future
Digital addiction is going to be one of the great mental health crises of our time.;future
Remote is the future of everything. Education. Fitness. Experiences. Medicine. Relationships. Community. The technology is finally cohesive enough — VR will simply accelerate this trend.;future
The instantaneous cross over between real and virtual worlds is the future.;future
If you control the code, you control the world. This is the future that awaits us.;future
Any work you do in the comfort of a routine risks being taken over by a robot.;future
Most of the problems we have in our life today have come from previous technologies. And most of the problems in the future will come from the technologies that we’re inventing today.;future
Yes, robots will probably take your job — but the future will still be pretty great.;future
We are, and will remain, perpetual newbies.;future
Uber owns no vehicles. Facebook creates no content. Alibaba has no inventory. And Airbnb owns no real estate. Something interesting is happening.;future
Our intuition about the future is linear. But the reality of information technology is exponential, and that makes a profound difference. If I take 30 steps linearly, I get to 30. If I take 30 steps exponentially, I get to a billion.;future
The Web as I envisaged it, we have not seen it yet. The future is still so much bigger than the past. Tim Berners-Lee (inventor of the World Wide Web) (;future
Any new technology tends to go through a 25-year adoption cycle.;future
Technology enables us to work every minute of every day from any place on the planet.;future
A future society will be better served by un-censorable, distributed, open-source social media protocols.;future
Future media should be open-source, distributed, and user controlled.;future
It’s increasingly clear that the wealth and power of any given nation state will be proportional to its ability to create and utilize new technology.;future
Anything in your pockets that’s not a smartphone will be replaced by the smartphone.;future
Far future: In a perfect Virtual Reality world, we all live in governments of one.;future
It took decades for society to comprehend the damage from junk food and sugar addiction. It will take just as long with social media and dopamine addiction. And it will seem just as obvious looking back.;future
The future belongs to social media. It is egalitarian and inclusive. Social media is not about any country, any language, any colour, any community but it is about human values and that is the underlying link binding humanity.;future
The Internet is no longer a web that we connect to. Instead, it’s a computerized, networked, and interconnected world that we live in. This is the future, and what we’re calling the Internet of Things.;future
If future generations are to remember us with gratitude rather than contempt, we must leave them more than the miracles of technology. We must leave them a glimpse of the world as it was in the beginning, not just after we got through with it.;future
The programmers of tomorrow are the wizards of the future. You're going to look like you have magic powers compared to everybody else. Gabe Newell;future
One of the most important ingredients to success in life and business is the ability to adapt as technology changes and new trends emerge in a fast-paced digital world.;future
It has become appallingly obvious that our technology has exceeded our humanity.;future
The revolutionary potential of future technologies is to change Homo sapiens itself, including our bodies and our minds, and not merely our vehicles and weapons.;future
The future will basically take care of itself. We just need to develop better technology and it will create a kind of paradise on earth.;future
Many times the reading of a book has made the future of a man.;future
Next generation will be faster thinkers, better tool users, able to handle more complex situations.;future
For these are all our children. We will all profit by, or pay for, whatever they become.;future
Education is a process of living and not a preparation for future living.;future
Learn;future
I think the teaching profession contributes more to the future of our society than any other single profession.;future
My father taught me to always do more than you get paid for as an investment in your future.;future
I believe one of the things future generations will look back on and say “what were they thinking” about us involves the notion of standardized education. In the future it will be mostly personalized to individuals.;future
The future of education will be (i) asynchronous and synchronous, here and there, (ii) decentralized, the best content from wherever, (iii) customized (iv) with attention to measuring improvements at the edge of competence (v) accessible to all for cheap, and (vi) global.;future
The most important investment that people can make is not to learn a particular skill—”I'll learn how to code computers,” or “I will learn Chinese,” or something like that. No, the most important investment is really in building this more flexible mind or personality.;future
We’re in an unprecedented situation in history in the sense that nobody knows what the basics about how the world will look like in 20 or 30 years. Not just the basics of geopolitics but what the job market would look like, what kind of skills people will need, what family structures will look like, what gender relations will look like. This means that for the first time in history we have no idea what to teach in schools.;future
You can choose a future where more Americans have the chance to gain the skills they need to compete, no matter how old they are or how much money they have. Education was the gateway to opportunity for me. It was the gateway for Michelle. And now more than ever, it is the gateway to a middle-class life.;future
Teaching is a very noble profession that shapes the character, caliber, and future of an individual. If the people remember me as a good teacher, that will be the biggest honour for me.;future
Education is not only a ladder of opportunity, but it is also an investment in our future.;future
Once you're a parent, you're the ghost of your children's future.;future
In every conceivable manner, the family is link to our past, bridge to our future.;future
We are made wise not by the recollection of our past, but by the responsibility for our future.;future
We may not be able to prepare the future for our children, but we can at least prepare our children for the future.;future
For me it was never about money, but solving problems for the future of humanity.;future
Without memory, there is no culture. Without memory, there would be no civilization, no society, no future.;future
Without it, there would be no planning, no building, no culture. without an imagined picture of the future, our civilization would not exist.;future
What will happen to you and me? We don't know. What will happen to humanity? We don't know. What will happen to the Earth? We don't know. It's that uncertainty that makes life so special.;future
The future of humanity and the future of the world is going to be defined by what we have in common, as opposed to those things that separate us and ultimately lead us into conflict.;future
I stand before you again tonight, after almost two terms as your president, to tell you I am more optimistic about the future of America than ever before.;future
There will come a time in the distant future, where no one will know who you were, no one will know of your existence and contributions, no one will know your pain and suffering, and your happiness. Time will wipe away both men and the memories of men. Let yourself be free.;future
If the earth does grow inhospitable toward human presence, it is primarily because we have lost our sense of courtesy toward the earth and its inhabitants. Thomas Berry;future
The critical responsibility for the generation you're in is to help provide the shoulders, the direction, and the support for those generations who come behind. Gloria Dean Randle Scott;future
The great Norwegian playwright, Henrik Ibsen, wrote, One of these days, the younger generation will come knocking at my door. The future is knocking at our door right now. Make no mistake, the next generation will ask us one of two questions. Either they will ask: What were you thinking. why didn't you act? Or they will ask instead: How did you find the moral courage to rise and successfully resolve a crisis that so many said was impossible to solve?;future
Perhaps the future no longer depends on a single leader but on each of us who can quietly dedicate our life to light love and healing.;future
The future can be anything we want it to be, providing we have the faith and that we realize that peace, no less than war, required blood and sweat and tears.;future
It's unrealistic to think that the future of humanity can be achieved through prayer or good wishes alone. what we need is to take action.;future
The future is in your hands, but for it to be peaceful and happy requires a sense of compassion and concern for others’ well-being.;future
I believe it is possible that decades from now we will see an era of peace — but we must work together as global citizens of a shared planet.;future
Today we understand that the future of humanity very much depends on our planet, and that the future of the planet very much depends on humanity.;future
I feel optimistic about the future because humanity seems to be growing more mature. scientists are paying more attention to our inner values, to the study of mind and the emotions. There is a clear desire for peace and concern for the environment.;future
The future is in the hands of those who explore and from all the beauty they discover while crossing perpetually receding frontiers, they develop for nature and for humankind an infinite love.;future
When I see an adult on a bicycle, I do not despair for the future of the human race.;future
The greatest adventure is what lies ahead. Today and tomorrow are yet to be said. The chances, the changes are all yours to make. The mold of your life is in your hands to break.;future
